id,measured,predicted
CHEMBL4776969,7.15,7.127550000000005
CHEMBL491491,7.14,6.9084749999999975
CHEMBL1631917,7.14,6.901970535714279
CHEMBL3098693,7.14,7.226305416666673
CHEMBL3664121,7.14,7.135700000000005
CHEMBL6030192,7.14,7.019174999999969
CHEMBL4788497,7.13,6.9704124999999975
CHEMBL257202,7.12,6.995400000000013
CHEMBL405504,7.12,7.1269000000000196
CHEMBL3664091,7.12,7.108675000000018
CHEMBL4759072,7.12,6.977050000000003
CHEMBL4645270,7.12,7.109429166666685
CHEMBL5411407,7.12,7.077116904761917
CHEMBL5744535,7.12,7.031724999999997
CHEMBL6150788,7.12,6.861900000000002
CHEMBL237327,7.11,6.708950000000004
CHEMBL3098688,7.11,7.0701249999999725
