rank,id,smiles,fitness,pred_pIC50,affinity_norm,permeability_norm,safety_norm,druglikeness_qed,n_chelators,chelator_penalty,logKp_cm_h,struct_alerts,applicability_tanimoto,is_hit,canon,pIC50_hdac6,pIC50_hdac1,pIC50_hdac2,pIC50_hdac3,selectivity,pareto,sa_score,MW,cLogP,HBD,HBA,TPSA,rotB,lipinski_ok,veber_ok,pred_uncertainty,developable
61,CAND-03209,COc1c(Cl)ccc(Cl)c1Nc1ncc(C(=O)NO)cn1,0.7206893413824775,7.72954719156867,0.8210660052293509,0.60991508250372,0.6666666666666667,0.5894100181148958,1,1.0,-2.823006300000001,2,0.6666666666666666,True,COc1c(Cl)ccc(Cl)c1Nc1ncc(C(=O)NO)cn1,7.52,6.24,5.91,5.92,1.28,False,2.55,329.1,2.65,3,6,96.4,4,True,True,1.035,False
62,CAND-01790,Cc1ncc(N(Cc2ncc(-c3nnc(C(F)F)o3)s2)S(C)(=O)=O)cc1C1CC1,0.719532095212562,7.393935180260309,0.7084363615167234,0.6166605330721501,1.0,0.551046381514001,1,1.0,-2.7818773,0,0.7384615384615385,True,Cc1ncc(N(Cc2ncc(-c3nnc(C(F)F)o3)s2)S(C)(=O)=O)cc1C1CC1,7.43,7.04,5.87,6.35,0.39,False,3.36,441.5,3.68,0,8,102.1,7,True,True,0.447,True
63,CAND-02144,O=C(NO)c1cnc(NC2(c3ccccc3F)CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)nc1,0.7195280839536904,8.262731847906926,1.0,0.6550849346350267,0.6666666666666667,0.2873158354011901,1,1.0,-2.547592400000001,2,0.78125,True,O=C(NO)c1cnc(NC2(c3ccccc3F)CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)nc1,7.9,7.12,7.24,6.18,0.66,False,2.78,519.4,4.68,4,6,119.5,5,True,True,0.491,False
64,CAND-01711,O=C(NO)c1cc(F)c(Cn2nnc(-c3ccc(O)o3)n2)c(F)c1,0.7191709971907636,7.915750377417911,0.8835548249786744,0.4189471274858986,0.6666666666666667,0.4802008378936435,1,1.0,-3.9873942000000007,2,0.7037037037037037,True,O=C(NO)c1cc(F)c(Cn2nnc(-c3ccc(O)o3)n2)c(F)c1,8.17,6.64,6.13,6.89,1.28,False,3.04,337.2,1.08,3,8,126.3,4,True,True,0.606,False
65,CAND-01710,O=C(NO)c1cc(F)c(Cn2nnc(-c3cc(O)co3)n2)c(F)c1,0.7191709971907636,7.915750377417911,0.8835548249786744,0.4189471274858986,0.6666666666666667,0.4802008378936435,1,1.0,-3.9873942000000007,2,0.7037037037037037,True,O=C(NO)c1cc(F)c(Cn2nnc(-c3cc(O)co3)n2)c(F)c1,8.17,6.54,6.12,6.89,1.28,False,3.06,337.2,1.08,3,8,126.3,4,True,True,0.598,False
66,CAND-01806,CS(=O)(=O)N(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1cnc(C#N)c(C2CC2)c1,0.718161573411806,7.414936196682626,0.7154841932913595,0.5548164335898008,1.0,0.5347315892204209,1,1.0,-3.1589590000000007,0,0.7058823529411765,True,CS(=O)(=O)N(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1cnc(C#N)c(C2CC2)c1,7.41,7.05,5.8,6.37,0.36,False,3.51,452.5,3.24,0,9,125.9,7,True,True,0.534,True
67,CAND-02189,N#Cc1cc(Cl)c(Cl)cc1NC(=O)N1CCC(Nc2ncc(C(=O)NO)cn2)(c2ccccc2)CC1,0.7181443807118416,8.258780849144076,0.9986740653851034,0.6169220752934896,0.6666666666666667,0.2849133822865222,1,1.0,-2.7802826,2,0.7164179104477612,True,N#Cc1cc(Cl)c(Cl)cc1NC(=O)N1CCC(Nc2ncc(C(=O)NO)cn2)(c2ccccc2)CC1,7.98,7.12,7.04,6.02,0.86,False,2.95,526.4,4.41,4,7,143.3,5,True,False,0.613,False
68,CAND-02191,N#Cc1c(NC(=O)N2CCC(Nc3ncc(C(=O)NO)cn3)(c3ccccc3)CC2)ccc(Cl)c1Cl,0.7181443807118416,8.258780849144076,0.9986740653851034,0.6169220752934895,0.6666666666666667,0.2849133822865221,1,1.0,-2.7802826000000005,2,0.6811594202898551,True,N#Cc1c(NC(=O)N2CCC(Nc3ncc(C(=O)NO)cn3)(c3ccccc3)CC2)ccc(Cl)c1Cl,7.98,7.14,7.02,6.08,0.84,False,3.01,526.4,4.41,4,7,143.3,5,True,False,0.612,False
69,CAND-02190,N#Cc1cc(NC(=O)N2CCC(Nc3ncc(C(=O)NO)cn3)(c3ccccc3)CC2)cc(Cl)c1Cl,0.7181443807118416,8.258780849144076,0.9986740653851034,0.6169220752934895,0.6666666666666667,0.2849133822865221,1,1.0,-2.7802826000000005,2,0.746268656716418,True,N#Cc1cc(NC(=O)N2CCC(Nc3ncc(C(=O)NO)cn3)(c3ccccc3)CC2)cc(Cl)c1Cl,7.97,7.02,7.03,6.03,0.94,False,3.01,526.4,4.41,4,7,143.3,5,True,False,0.593,False
70,CAND-02640,Cn1c2c(c3cc(Cl)ccc31)CCN(Cc1ccc(C(=O)NO)cc1F)C2,0.7175118987229058,8.011007638507705,0.9155226658666054,0.6668782304388198,0.5,0.5325018859653439,1,1.0,-2.4756852000000005,3,0.7868852459016393,True,Cn1c2c(c3cc(Cl)ccc31)CCN(Cc1ccc(C(=O)NO)cc1F)C2,7.73,5.68,5.22,5.28,2.05,False,2.48,387.8,3.65,2,4,57.5,3,True,True,0.832,False
71,CAND-01707,COc1ccc(-c2nnn(Cc3c(F)cc(C(=O)NO)cc3F)n2)o1,0.716313483904017,7.815039564142191,0.8497568003697421,0.4401967646405535,0.6666666666666667,0.5270058346193751,1,1.0,-3.8578289,2,0.6551724137931034,True,COc1ccc(-c2nnn(Cc3c(F)cc(C(=O)NO)cc3F)n2)o1,8.15,5.82,5.54,5.78,2.33,False,2.92,351.3,1.39,2,8,115.3,5,True,True,0.562,False
72,CAND-01706,COc1coc(-c2nnn(Cc3c(F)cc(C(=O)NO)cc3F)n2)c1,0.716313483904017,7.815039564142191,0.8497568003697421,0.4401967646405535,0.6666666666666667,0.5270058346193751,1,1.0,-3.8578289,2,0.6666666666666666,True,COc1coc(-c2nnn(Cc3c(F)cc(C(=O)NO)cc3F)n2)c1,8.16,5.79,5.4,5.7,2.37,False,3.01,351.3,1.39,2,8,115.3,5,True,True,0.54,False
73,CAND-02053,N#Cc1cn(Cc2ccc(C(=O)NO)cc2)c2ccccc12,0.7154255696168634,7.723953499602907,0.81918879132784,0.650755178358034,0.6666666666666667,0.574992802065367,1,1.0,-2.5739922,2,0.6808510638297872,True,N#Cc1cn(Cc2ccc(C(=O)NO)cc2)c2ccccc12,7.95,5.71,5.47,5.66,2.24,True,2.09,291.3,2.68,2,4,78.0,3,True,True,0.707,False
74,CAND-05003,O=C(NO)c1ccc(CN2CCCc3c(F)cccc3C2)cc1,0.7149386895086626,7.5396918681270835,0.7573515471180037,0.6524767943396267,0.6666666666666667,0.6764319420544248,1,1.0,-2.563495,2,0.7142857142857143,True,O=C(NO)c1ccc(CN2CCCc3c(F)cccc3C2)cc1,7.46,5.65,4.84,5.23,1.81,False,2.08,314.4,2.89,2,3,52.6,3,True,True,0.626,False
75,CAND-05006,O=C(NO)c1ccc(CN2CCCc3cccc(F)c3C2)cc1,0.7149386895086626,7.5396918681270835,0.7573515471180037,0.6524767943396267,0.6666666666666667,0.6764319420544248,1,1.0,-2.563495,2,0.7142857142857143,True,O=C(NO)c1ccc(CN2CCCc3cccc(F)c3C2)cc1,7.46,5.72,4.96,5.35,1.74,False,2.05,314.4,2.89,2,3,52.6,3,True,True,0.658,False
76,CAND-03717,O=C(NO)c1ccc(Cn2c3c(c4ccccc42)CS(=O)(=O)CC3)c(F)c1,0.7146018037198825,7.993141285090296,0.9095268106765544,0.5231307419009933,0.5,0.5327946612720172,1,1.0,-3.352156000000001,3,0.7241379310344828,True,O=C(NO)c1ccc(Cn2c3c(c4ccccc42)CS(=O)(=O)CC3)c(F)c1,8.38,5.29,5.07,4.99,3.09,False,2.68,388.4,2.42,2,5,88.4,3,True,True,0.711,False
77,CAND-01494,COc1ccc(Cn2cc(OC)c3ccc(C(=O)NO)cc32)cc1,0.7143798586528805,7.747237619951697,0.8270028208937741,0.6326427194014412,0.6666666666666667,0.5584837162422002,1,1.0,-2.6844292000000003,2,0.7169811320754716,True,COc1ccc(Cn2cc(OC)c3ccc(C(=O)NO)cc32)cc1,7.39,5.72,5.88,5.75,1.51,False,2.1,326.4,2.83,2,5,72.7,5,True,True,0.915,False
78,CAND-02654,COc1ccc2c(c1)c1c(n2C)CN(Cc2ccc(C(=O)NO)cc2F)CC1,0.7138749468257658,7.981359979902979,0.905573065992196,0.5962154002495557,0.5,0.536961379432226,1,1.0,-2.9065373000000005,3,0.7619047619047619,True,COc1ccc2c(c1)c1c(n2C)CN(Cc2ccc(C(=O)NO)cc2F)CC1,7.86,5.98,5.44,5.63,1.88,False,2.46,383.4,3.0,2,5,66.7,4,True,True,0.626,False
79,CAND-02187,N#Cc1cccc(C2(Nc3ncc(C(=O)NO)cn3)CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)c1,0.7135347464947738,8.231309420486568,0.9894547969509676,0.6169220752934895,0.6666666666666667,0.2849133822865221,1,1.0,-2.780282600000001,2,0.7878787878787878,True,N#Cc1cccc(C2(Nc3ncc(C(=O)NO)cn3)CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)c1,7.9,7.07,7.05,6.11,0.83,False,2.89,526.4,4.41,4,7,143.3,5,True,False,0.61,False
80,CAND-02186,N#Cc1ccccc1C1(Nc2ncc(C(=O)NO)cn2)CCN(C(=O)Nc2ccc(Cl)c(Cl)c2)CC1,0.7135347464947738,8.231309420486568,0.9894547969509676,0.6169220752934895,0.6666666666666667,0.2849133822865221,1,1.0,-2.7802826000000005,2,0.746268656716418,True,N#Cc1ccccc1C1(Nc2ncc(C(=O)NO)cn2)CCN(C(=O)Nc2ccc(Cl)c(Cl)c2)CC1,7.93,7.03,7.04,6.15,0.89,False,2.91,526.4,4.41,4,7,143.3,5,True,False,0.57,False
81,CAND-05039,N#Cc1cccc2c1CCCN(Cc1ccc(C(=O)NO)cc1)C2,0.7133072909074047,7.536314656859558,0.7562181725992526,0.6143139349980895,0.6666666666666667,0.6728829042481501,1,1.0,-2.7961852,2,0.6862745098039216,True,N#Cc1cccc2c1CCCN(Cc1ccc(C(=O)NO)cc1)C2,7.61,6.12,5.22,5.19,1.49,False,2.22,321.4,2.63,2,4,76.4,3,True,True,0.794,False
82,CAND-03901,N#Cc1ncc(N(Cc2ncc(-c3nnc(C(F)F)o3)s2)S(=O)(=O)C2CC2)cc1F,0.7121584021639968,7.385748737106642,0.7056890338150816,0.5268989212543711,1.0,0.5310462841881863,1,1.0,-3.3291803000000004,0,0.746031746031746,True,N#Cc1ncc(N(Cc2ncc(-c3nnc(C(F)F)o3)s2)S(=O)(=O)C2CC2)cc1F,7.61,7.11,5.74,6.34,0.5,False,3.66,456.4,3.04,0,9,125.9,7,True,True,0.449,True
83,CAND-03501,Cn1c(Nc2ccccc2)nc2cc(C(=O)NO)cc(F)c21,0.7118013821176561,7.813359021281404,0.8491928189350004,0.6295088541480527,0.6666666666666667,0.5129054643894084,1,1.0,-2.7035373000000007,2,0.673469387755102,True,Cn1c(Nc2ccccc2)nc2cc(C(=O)NO)cc(F)c21,8.21,6.01,5.83,6.38,1.83,False,2.36,300.3,2.58,3,5,79.2,3,True,True,0.709,False
84,CAND-03889,COc1ncc(N(Cc2ncc(-c3nnc(C(F)F)o3)s2)S(=O)(=O)C2CC2)cc1F,0.7109141185642516,7.428529346776709,0.7200459836934979,0.5378243567593994,1.0,0.5029704223916756,1,1.0,-3.2625647,0,0.7076923076923077,True,COc1ncc(N(Cc2ncc(-c3nnc(C(F)F)o3)s2)S(=O)(=O)C2CC2)cc1F,7.53,7.03,5.95,6.42,0.5,False,3.51,461.4,3.17,0,9,111.3,8,True,True,0.359,True
85,CAND-06193,CC(C)c1ccc(-c2nc3cc(C(=O)NO)cc(F)c3o2)cc1,0.7106168045699593,7.707603989174764,0.8137019807479119,0.7670096214965625,0.6666666666666667,0.5681082695422335,1,1.0,-1.8651545999999992,2,0.6666666666666666,True,CC(C)c1ccc(-c2nc3cc(C(=O)NO)cc(F)c3o2)cc1,8.03,5.67,5.32,6.03,2.0,True,2.32,314.3,3.88,2,4,75.4,3,True,True,0.79,False
86,CAND-05009,O=C(NO)c1ccc(CN2CCCc3c(Cl)cccc3C2)cc1,0.7106001298025899,7.526098718033,0.7527897567158652,0.695902200692382,0.6666666666666667,0.6695730603710796,1,1.0,-2.298717499999998,2,0.7291666666666666,True,O=C(NO)c1ccc(CN2CCCc3c(Cl)cccc3C2)cc1,7.35,5.68,4.95,5.11,1.67,False,2.07,330.8,3.41,2,3,52.6,3,True,True,0.573,False
87,CAND-05012,O=C(NO)c1ccc(CN2CCCc3cccc(Cl)c3C2)cc1,0.7106001298025899,7.526098718033,0.7527897567158652,0.695902200692382,0.6666666666666667,0.6695730603710796,1,1.0,-2.298717499999998,2,0.7291666666666666,True,O=C(NO)c1ccc(CN2CCCc3cccc(Cl)c3C2)cc1,7.34,5.82,5.05,5.23,1.52,False,2.07,330.8,3.41,2,3,52.6,3,True,True,0.595,False
88,CAND-01495,COc1ccc(Cn2ccc3c(OC)cc(C(=O)NO)cc32)cc1,0.7081950069609639,7.710378575608733,0.814633117509941,0.6326427194014412,0.6666666666666667,0.5584837162422002,1,1.0,-2.6844292000000003,2,0.6862745098039216,True,COc1ccc(Cn2ccc3c(OC)cc(C(=O)NO)cc32)cc1,6.83,5.7,5.51,5.71,1.12,False,2.12,326.4,2.83,2,5,72.7,5,True,True,1.042,False
89,CAND-02188,N#Cc1ccc(C2(Nc3ncc(C(=O)NO)cn3)CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)cc1,0.7081550867962918,8.199248972596513,0.9786954775540035,0.6169220752934895,0.6666666666666667,0.2849133822865221,1,1.0,-2.7802826000000005,2,0.796875,True,N#Cc1ccc(C2(Nc3ncc(C(=O)NO)cn3)CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)cc1,7.92,7.1,7.02,6.19,0.82,False,2.86,526.4,4.41,4,7,143.3,5,True,False,0.574,False
90,CAND-01808,O=S(=O)(CF)N(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1cncc(C2CC2)c1,0.707934737792967,7.378032321207393,0.7030994448129397,0.6113892608799104,1.0,0.5212833846216575,1,1.0,-2.8140178,0,0.8688524590163934,True,O=S(=O)(CF)N(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1cncc(C2CC2)c1,7.74,6.97,5.78,6.22,0.77,False,3.54,445.4,3.67,0,8,102.1,8,True,True,0.324,True
91,CAND-03730,Cc1ccc2c(c1)c1c(n2Cc2ccc(C(=O)NO)cc2)CCS(=O)(=O)C1,0.7071644893508702,7.941971973450419,0.8923546560908101,0.5468119820418051,0.5,0.5366238710182168,1,1.0,-3.207764500000001,3,0.8035714285714286,True,Cc1ccc2c(c1)c1c(n2Cc2ccc(C(=O)NO)cc2)CCS(=O)(=O)C1,8.28,5.28,4.96,4.78,3.0,True,2.6,384.5,2.59,2,5,88.4,3,True,True,0.439,False
92,CAND-02646,Cc1cccc2c1c1c(n2C)CN(Cc2ccc(C(=O)NO)cc2F)CC1,0.7071272742567563,7.716259805928394,0.8166068277860217,0.6471340642268768,0.6666666666666667,0.5516350901013736,1,1.0,-2.5960712,2,0.7580645161290323,True,Cc1cccc2c1c1c(n2C)CN(Cc2ccc(C(=O)NO)cc2F)CC1,7.87,5.68,5.24,5.34,2.19,False,2.56,367.4,3.3,2,4,57.5,3,True,True,0.764,False
93,CAND-03219,O=C(NO)c1cnc(Nc2cc(Cl)cc(C(F)(F)F)c2Cl)nc1,0.7070029798573477,7.6837601760559,0.8057001212022454,0.6895600601361775,0.6666666666666667,0.5693986197429723,1,1.0,-2.337387399999999,2,0.6122448979591837,True,O=C(NO)c1cnc(Nc2cc(Cl)cc(C(F)(F)F)c2Cl)nc1,7.64,6.22,6.13,6.11,1.42,False,2.68,367.1,3.66,3,5,87.1,3,True,True,0.635,False
94,CAND-05924,O=C(NO)c1cnc(Nc2c(Cl)cc(Cl)cc2Cl)nc1,0.7069719477136206,7.642471570696025,0.7918438802025715,0.6805779126929842,0.6666666666666667,0.5923889142633383,1,1.0,-2.3921542000000007,2,0.7297297297297297,True,O=C(NO)c1cnc(Nc2c(Cl)cc(Cl)cc2Cl)nc1,7.13,6.03,5.83,5.79,1.1,False,2.4,333.6,3.3,3,5,87.1,3,True,True,0.872,False
95,CAND-02681,O=C(NO)c1ccc(CN2CCc3c(n(CF)c4ccccc34)C2)c(F)c1,0.7068197224849617,7.92305356052941,0.8860057352086436,0.6526688959285495,0.5,0.5460561829354662,1,1.0,-2.562323699999999,3,0.7966101694915254,True,O=C(NO)c1ccc(CN2CCc3c(n(CF)c4ccccc34)C2)c(F)c1,8.51,5.45,5.24,5.55,2.96,True,2.64,371.4,3.38,2,4,57.5,4,True,True,0.854,False
96,CAND-02661,Cn1c2c(c3cc(O)ccc31)CCN(Cc1ccc(C(=O)NO)cc1F)C2,0.7066395763761905,8.022126552530962,0.919254115524884,0.5749657630949009,0.5,0.4900417287124951,1,1.0,-3.0361026000000004,3,0.8,True,Cn1c2c(c3cc(O)ccc31)CCN(Cc1ccc(C(=O)NO)cc1F)C2,8.02,5.85,6.12,5.62,1.9,False,2.55,369.4,2.7,3,5,77.7,3,True,True,0.653,False
97,CAND-01794,COc1ncc(N(Cc2ncc(-c3nnc(C(F)F)o3)s2)S(C)(=O)=O)cc1C1CC1,0.706064025737633,7.393935180260309,0.7084363615167234,0.5657418690948292,1.0,0.5061528165975713,1,1.0,-3.0923434,0,0.7058823529411765,True,COc1ncc(N(Cc2ncc(-c3nnc(C(F)F)o3)s2)S(C)(=O)=O)cc1C1CC1,7.39,6.98,5.86,6.26,0.41,False,3.36,457.5,3.38,0,9,111.3,8,True,True,0.462,True
98,CAND-02674,Cn1c2c(c3c(C#N)cccc31)CCN(Cc1ccc(C(=O)NO)cc1F)C2,0.7057585177355442,7.724520003023947,0.8193789069265786,0.5852899647445274,0.6666666666666667,0.5424524364630721,1,1.0,-2.973152900000001,2,0.7230769230769231,True,Cn1c2c(c3c(C#N)cccc31)CCN(Cc1ccc(C(=O)NO)cc1F)C2,7.87,5.99,5.57,5.49,1.88,False,2.7,378.4,2.87,2,5,81.3,3,True,True,0.739,False
99,CAND-03754,N#Cc1ccc2c(c1)c1c(n2Cc2ccc(C(=O)NO)cc2)CCS(=O)(=O)C1,0.7057487129795745,7.961036165202943,0.8987524995898712,0.484967882559456,0.5,0.5212415439487965,1,1.0,-3.584846200000001,3,0.75,True,N#Cc1ccc2c(c1)c1c(n2Cc2ccc(C(=O)NO)cc2)CCS(=O)(=O)C1,8.09,5.82,4.98,4.8,2.27,False,2.74,395.4,2.15,2,6,112.2,3,True,True,0.95,False
100,CAND-02650,Cc1cc(C(=O)NO)cc(F)c1CN1CCc2c(n(C)c3ccccc23)C1,0.7052944728852035,7.9039893687768865,0.8796078917095828,0.6471340642268769,0.5,0.5516350901013737,1,1.0,-2.596071199999999,3,0.7419354838709677,True,Cc1cc(C(=O)NO)cc(F)c1CN1CCc2c(n(C)c3ccccc23)C1,8.31,5.54,5.24,5.3,2.77,True,2.56,367.4,3.3,2,4,57.5,3,True,True,0.912,False
101,CAND-03724,O=C(NO)c1ccc(Cn2c3c(c4cc(Cl)ccc42)CS(=O)(=O)CC3)cc1,0.704951356125176,7.961036165202943,0.8987524995898712,0.5665561482537484,0.5,0.5185836877674681,1,1.0,-3.0873785,3,0.8035714285714286,True,O=C(NO)c1ccc(Cn2c3c(c4cc(Cl)ccc42)CS(=O)(=O)CC3)cc1,8.41,5.34,4.99,4.76,3.07,False,2.61,404.9,2.93,2,5,88.4,3,True,True,0.441,False
102,CAND-02636,Cn1c2c(c3ccccc31)CCN(Cc1c(F)cc(C(=O)NO)cc1F)C2,0.7046258977601854,7.9039893687768865,0.8796078917095828,0.6234528240860648,0.5,0.5494065063513133,1,1.0,-2.7404627,3,0.7931034482758621,True,Cn1c2c(c3ccccc31)CCN(Cc1c(F)cc(C(=O)NO)cc1F)C2,8.34,5.57,5.25,5.31,2.77,False,2.57,371.4,3.13,2,4,57.5,3,True,True,0.921,False
103,CAND-02173,O=C(NO)c1cnc(NC2(c3cccc(O)c3)CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)nc1,0.7043588044629554,8.235520779190662,0.9908681070066448,0.6065978736438628,0.6666666666666667,0.2519713920876655,1,1.0,-2.8432323000000013,2,0.8387096774193549,True,O=C(NO)c1cnc(NC2(c3cccc(O)c3)CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)nc1,7.91,7.06,7.03,6.05,0.85,False,2.83,517.4,4.24,5,7,139.7,5,True,True,0.612,False
104,CAND-00272,CCCCS(=O)(=O)N(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1cncc(F)c1,0.704107727719614,7.408384064121791,0.7132853317160309,0.6250691638703303,1.0,0.4915502062053285,1,1.0,-2.730607399999999,0,0.9152542372881356,True,CCCCS(=O)(=O)N(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1cncc(F)c1,7.6,6.88,5.8,6.29,0.72,False,3.34,447.5,3.8,0,8,102.1,9,True,True,0.586,True
105,CAND-05932,O=C(NO)c1cnc(Nc2c(Cl)ccc(O)c2Cl)nc1,0.7040411475170326,7.76970607410529,0.8345431171311681,0.5886654453490651,0.6666666666666667,0.5114541853937172,1,1.0,-2.952571600000001,2,0.7,True,O=C(NO)c1cnc(Nc2c(Cl)ccc(O)c2Cl)nc1,7.14,6.19,6.13,6.0,0.95,False,2.56,315.1,2.35,4,6,107.4,3,True,True,0.882,False
106,CAND-03215,O=C(NO)c1cnc(Nc2cc(Cl)cc(O)c2Cl)nc1,0.7040411475170326,7.76970607410529,0.8345431171311681,0.5886654453490651,0.6666666666666667,0.5114541853937172,1,1.0,-2.952571600000001,2,0.6511627906976745,True,O=C(NO)c1cnc(Nc2cc(Cl)cc(O)c2Cl)nc1,7.87,6.53,6.42,6.28,1.34,False,2.63,315.1,2.35,4,6,107.4,3,True,True,0.377,False
107,CAND-02678,Cn1c2c(c3ccccc31)CCN(Cc1c(F)cc(C(=O)NO)cc1C#N)C2,0.7039257163639914,7.91224956587244,0.8823799708501396,0.5852899647445275,0.5,0.5424524364630721,1,1.0,-2.9731529000000005,3,0.7076923076923077,True,Cn1c2c(c3ccccc31)CCN(Cc1c(F)cc(C(=O)NO)cc1C#N)C2,8.34,5.85,5.47,5.4,2.49,False,2.77,378.4,2.87,2,5,81.3,3,True,True,0.906,False
108,CAND-02145,O=C(NO)c1cnc(NC2(c3cccc(F)c3)CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)nc1,0.7037555312243375,8.168734247089303,0.968454894541294,0.6550849346350267,0.6666666666666667,0.2873158354011901,1,1.0,-2.547592400000001,2,0.8253968253968254,True,O=C(NO)c1cnc(NC2(c3cccc(F)c3)CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)nc1,7.85,7.09,7.03,5.99,0.76,False,2.79,519.4,4.68,4,6,119.5,5,True,True,0.532,False
109,CAND-02054,N#Cc1cccc2c1ccn2Cc1ccc(C(=O)NO)cc1,0.7034686095065174,7.652695182529546,0.7952748711071479,0.650755178358034,0.6666666666666667,0.5749928020653668,1,1.0,-2.5739922,2,0.6041666666666666,True,N#Cc1cccc2c1ccn2Cc1ccc(C(=O)NO)cc1,7.81,5.69,5.49,5.7,2.11,False,2.15,291.3,2.68,2,4,78.0,3,True,True,0.971,False
110,CAND-02052,N#Cc1cc2ccccc2n1Cc1ccc(C(=O)NO)cc1,0.7034686095065174,7.652695182529546,0.7952748711071479,0.650755178358034,0.6666666666666667,0.5749928020653668,1,1.0,-2.5739922,2,0.6808510638297872,True,N#Cc1cc2ccccc2n1Cc1ccc(C(=O)NO)cc1,7.91,5.57,5.43,5.87,2.04,False,2.25,291.3,2.68,2,4,78.0,3,True,True,0.845,False
111,CAND-00297,CCCCS(=O)(=O)N(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1cncc(C(F)(F)F)c1,0.7031243769776565,7.573946168323456,0.7688471119272083,0.6774767176662787,1.0,0.3956694033801746,1,1.0,-2.4110630999999985,0,0.8870967741935484,True,CCCCS(=O)(=O)N(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1cncc(C(F)(F)F)c1,7.48,6.76,5.78,6.19,0.72,False,3.37,497.5,4.68,0,8,102.1,9,True,True,0.674,True
112,CAND-02159,Cc1cccc(C2(Nc3ncc(C(=O)NO)cn3)CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)c1,0.7024407050979866,8.164786416609038,0.9671300231855384,0.6787661747758387,0.6666666666666667,0.2851412005729468,1,1.0,-2.4032009000000008,2,0.8253968253968254,True,Cc1cccc(C2(Nc3ncc(C(=O)NO)cn3)CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)c1,7.92,7.12,7.09,6.07,0.8,False,2.78,515.4,4.85,4,6,119.5,5,True,True,0.474,False
113,CAND-02158,Cc1ccccc1C1(Nc2ncc(C(=O)NO)cn2)CCN(C(=O)Nc2ccc(Cl)c(Cl)c2)CC1,0.7024407050979866,8.164786416609038,0.9671300231855384,0.678766174775839,0.6666666666666667,0.2851412005729468,1,1.0,-2.403200899999999,2,0.78125,True,Cc1ccccc1C1(Nc2ncc(C(=O)NO)cn2)CCN(C(=O)Nc2ccc(Cl)c(Cl)c2)CC1,7.94,7.05,7.03,6.12,0.89,False,2.79,515.4,4.85,4,6,119.5,5,True,True,0.436,False
114,CAND-02161,Cc1cc(Cl)c(Cl)cc1NC(=O)N1CCC(Nc2ncc(C(=O)NO)cn2)(c2ccccc2)CC1,0.702232958042333,8.163548333900206,0.9667145290742312,0.6787661747758388,0.6666666666666667,0.2851412005729468,1,1.0,-2.4032009,2,0.75,True,Cc1cc(Cl)c(Cl)cc1NC(=O)N1CCC(Nc2ncc(C(=O)NO)cn2)(c2ccccc2)CC1,7.98,7.15,7.02,6.02,0.83,False,2.79,515.4,4.85,4,6,119.5,5,True,True,0.464,False
115,CAND-02162,Cc1cc(NC(=O)N2CCC(Nc3ncc(C(=O)NO)cn3)(c3ccccc3)CC2)cc(Cl)c1Cl,0.702232958042333,8.163548333900206,0.9667145290742312,0.6787661747758388,0.6666666666666667,0.2851412005729468,1,1.0,-2.4032009,2,0.78125,True,Cc1cc(NC(=O)N2CCC(Nc3ncc(C(=O)NO)cn3)(c3ccccc3)CC2)cc(Cl)c1Cl,7.94,7.08,7.04,6.02,0.86,False,2.86,515.4,4.85,4,6,119.5,5,True,True,0.499,False
116,CAND-02163,Cc1c(NC(=O)N2CCC(Nc3ncc(C(=O)NO)cn3)(c3ccccc3)CC2)ccc(Cl)c1Cl,0.702232958042333,8.163548333900206,0.9667145290742312,0.6787661747758387,0.6666666666666667,0.2851412005729468,1,1.0,-2.4032009000000008,2,0.7121212121212122,True,Cc1c(NC(=O)N2CCC(Nc3ncc(C(=O)NO)cn3)(c3ccccc3)CC2)ccc(Cl)c1Cl,7.97,7.09,7.01,6.01,0.88,False,2.84,515.4,4.85,4,6,119.5,5,True,True,0.472,False
