id,measured_delta,predicted_delta
CHEMBL62436,-0.22000000000000064,0.6825627338294817
CHEMBL135983,0.07999999999999918,-0.10643403416638
CHEMBL348784,1.54,1.1573441640351476
CHEMBL104022,-2.17,-1.4189548326915526
CHEMBL357050,-0.8600000000000003,-1.0033672687200406
CHEMBL33418,-0.1200000000000001,0.07774084725758859
CHEMBL65493,1.0,-0.28965028220787226
CHEMBL147561,-1.25,-1.4259386891759478
CHEMBL135931,1.0099999999999998,0.1649366910638726
CHEMBL202932,-0.45999999999999996,-0.5860458427957063
CHEMBL488617,0.9700000000000006,0.4080705439265362
CHEMBL374377,-0.020000000000000462,-0.5860458427957063
CHEMBL109246,-0.5199999999999996,0.08595602549554332
CHEMBL151331,-1.7799999999999994,-1.1354553747973468
CHEMBL320442,-1.5399999999999991,-1.134592502324397
CHEMBL276588,-0.96,-0.9895298856513842
CHEMBL358812,-1.3999999999999995,-0.9583209616806937
CHEMBL304243,-2.0600000000000005,-0.4247263957012742
CHEMBL305024,1.1900000000000004,0.8917974683909083
CHEMBL344714,-1.4700000000000006,-1.5635408845393175
CHEMBL105279,-1.71,-1.2714072797352303
CHEMBL139609,-0.05999999999999961,-0.4172843147940871
CHEMBL105962,-1.2100000000000009,-1.243563503732794
CHEMBL69194,1.7800000000000002,0.8696638296297863
CHEMBL124026,-0.6299999999999999,-0.6965023548880722
CHEMBL268114,-0.9500000000000002,-0.6965023548880722
CHEMBL104021,-1.5899999999999999,-0.6094641097749568
CHEMBL489100,-0.16999999999999993,0.15609772848928835
CHEMBL353479,0.1200000000000001,0.27680601473844374
CHEMBL144430,-0.9900000000000002,-1.0015978984378768
CHEMBL343414,-1.7400000000000002,-0.8809762210074351
CHEMBL343718,-0.5599999999999996,-0.6273016972672246
CHEMBL452083,1.4900000000000002,0.7713012917695251
CHEMBL3617404,-1.5200000000000005,-0.5896778607477755
CHEMBL28389,0.2400000000000002,-0.30320329697751974
CHEMBL266292,-0.5899999999999999,-1.617127926204033
CHEMBL290377,0.33499999999999996,-0.30320329697751974
CHEMBL146951,-1.2599999999999998,-1.8321245092060794
CHEMBL404409,-0.3200000000000003,-0.13184410961297838
CHEMBL4072836,1.2400000000000002,-0.08938288708749316
CHEMBL348755,1.0299999999999994,0.5989418327941458
CHEMBL1939845,0.47999999999999954,-0.39700745508702884
CHEMBL3617403,-1.0300000000000002,-0.8234410890117049
CHEMBL253680,-1.6099999999999994,-0.9037466126491357
CHEMBL83368,-1.5300000000000002,-0.8246993412323752
CHEMBL3617405,-1.5900000000000007,-0.8399799744887578
CHEMBL358405,-1.3500000000000005,-1.0033672687200406
CHEMBL279482,-0.35000000000000053,-0.11242822726970417
CHEMBL322412,-2.21,-0.9054627983403452
CHEMBL147261,-1.83,-1.552830517224249
CHEMBL312100,-1.4299999999999997,-1.0104784423318665
CHEMBL509270,-1.0699999999999994,-1.1746248280743574
CHEMBL433063,-0.9399999999999995,-0.8093126395538296
CHEMBL204593,-0.1899999999999995,-0.5734962949212474
CHEMBL1795859,-1.3900000000000006,-2.017852920833052
CHEMBL375418,-0.75,-0.6698992384587166
CHEMBL3704910,0.41000000000000014,0.1266933346180197
CHEMBL356504,-1.7999999999999998,-1.4290459663164146
CHEMBL85374,-1.5899999999999999,-0.8013678735305256
CHEMBL10655,-0.009999999999999787,-0.5196214046010117
CHEMBL1801396,-2.3,-1.6927997756942157
CHEMBL1801056,-4.259999999999999,-1.6097850598779364
CHEMBL64981,0.4800000000000004,0.7445327161458402
CHEMBL65579,-1.6099999999999994,-0.36770429822108125
CHEMBL1801057,-2.3400000000000007,-1.62856600057221
CHEMBL305160,-0.9199999999999999,-0.6522665445516983
CHEMBL58834,-1.3099999999999996,-0.8607039937018032
CHEMBL58997,-0.40000000000000036,-0.4243722155556293
CHEMBL58553,-0.33000000000000007,-0.6967812902141446
CHEMBL567893,0.0,0.9619046653973431
CHEMBL311097,-0.8999999999999995,-0.8246993412323752
CHEMBL1287851,0.040000000000000036,0.14797028159580103
CHEMBL59684,-0.5200000000000005,-0.8079093645748242
CHEMBL503231,-3.4499999999999993,-3.252972662630525
CHEMBL1801423,-2.45,-1.7670494498090188
CHEMBL340345,-2.5,-1.0608705996283994
CHEMBL61577,-1.2000000000000002,-0.8093126395538296
CHEMBL2115165,-2.87,-1.0008545778772922
CHEMBL401445,-0.6799999999999997,0.33763618676900065
CHEMBL2048511,0.5600000000000005,0.44975496849943825
CHEMBL3358155,-0.7599999999999998,-0.015127243165825097
CHEMBL432307,-3.0300000000000002,-1.1668095912034901
CHEMBL10806,-0.10999999999999943,-0.619010477317986
CHEMBL241405,0.28000000000000025,0.33672973485026775
CHEMBL43063,-3.1799999999999997,-2.346777287916252
CHEMBL342005,0.3700000000000001,0.4601838561118538
CHEMBL2326363,-0.41999999999999993,-0.40236207665100715
CHEMBL418472,0.1800000000000006,0.1637942474606643
CHEMBL1795861,-2.74,-1.3993736021200265
CHEMBL27647,-0.9100000000000001,-0.16380427534413497
CHEMBL43644,-1.4699999999999998,-1.3530828357948288
CHEMBL135216,0.07000000000000028,0.6217091440041217
CHEMBL2435340,-1.6500000000000004,-0.5722253642878904
CHEMBL5274715,-2.5100000000000007,-0.8486556515462067
CHEMBL47076,-3.58,-2.047225901576225
CHEMBL340455,-3.05,-1.8727568334838318
CHEMBL5276809,-3.05,-1.9167749190841799
CHEMBL5177477,-0.20000000000000018,-0.17377411248925054
CHEMBL561038,-1.6899999999999995,-0.6305918502991111
CHEMBL339588,-4.109999999999999,-1.4261605063973175
