molecule_chembl_id,canonical_smiles,pIC50_median,n_measurements
CHEMBL1910648,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3cccc(Cl)c3)cc2)cc1)C(=O)O,6.4,1
CHEMBL1910449,CC(=O)NCc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc2)cc1,6.38,1
CHEMBL1910651,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3cccc(Br)c3)cc2)cc1)C(=O)O,6.38,1
CHEMBL467689,CC(=O)c1ccc(OCc2ccc(-c3ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc3)cc2)cc1,6.37,1
CHEMBL4854306,Cc1ccc(Cl)cc1N1CCN(C(=O)CCC2(C3CC3)NC(=O)NC2=O)CC1,6.37,1
CHEMBL4873384,O=C1NC(=O)[C@@H](CCC(=O)N2CCN(c3cc(Cl)cc(Cl)c3)CC2)N1,6.35,1
CHEMBL1784362,O=CN(O)C1(CS(=O)(=O)N2CCC(CCc3ccccc3)CC2)CCOCC1,6.33,2
CHEMBL19611,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,6.32,1
CHEMBL4876864,CC1(CCC(=O)N2CCN(c3cc(Cl)cc(Cl)c3)CC2)NC(=O)NC1=O,6.32,1
CHEMBL1910461,Cc1cc(COc2ccc(-c3ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc3)cc2)c2ccccc2n1,6.3,1
CHEMBL4856883,C[C@H]1CN(C(=O)CCC2(C3CC3)NC(=O)NC2=O)CCN1c1cccc(Cl)c1,6.3,1
CHEMBL3622499,COc1cc2c(cc1OC)CN(c1nc(NCCN3CCN(C)CC3)nc(NCc3ccc(C(=O)Nc4cccc(C)c4)cc3)n1)CC2,6.29,1
CHEMBL1784356,CN1CCC(CS(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)(N(O)C=O)CC1,6.28,1
CHEMBL1910476,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3cccc([N+](=O)[O-])c3)cc2)cc1)C(=O)O,6.27,1
CHEMBL198778,O=C(CNS(=O)(=O)c1ccc(Oc2ccccc2)cc1)NO,6.24,1
CHEMBL467690,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(COc3ccc(NC(=O)OC(C)(C)C)cc3)cc2)cc1)C(=O)O,6.23,1
CHEMBL2437164,O=C(COc1ccc(C(F)(F)F)cc1)NNC(=S)NCCCCC1CCCCC1,6.21,1
CHEMBL2337690,CC(C)CN(CC(=O)NO)S(=O)(=O)c1ccc(OCc2ccccc2)cc1,6.2,1
CHEMBL2437163,O=C(COc1ccc(Cl)cc1)NNC(=S)NCCCCC1CCCCC1,6.2,1
CHEMBL4859812,C[C@H]1CN(C(=O)CC[C@@]2(C)NC(=O)NC2=O)CCN1c1ccc(Cl)c(Cl)c1,6.2,1
CHEMBL372405,Cc1c(COc2ccc(-c3ccc(S(=O)(=O)N[C@H](Cc4ccccc4)C(=O)O)cc3)cc2)oc2ccccc12,6.16,1
CHEMBL467710,Cc1c(CC(=O)Oc2ccc(-c3ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc3)cc2)oc2ccccc12,6.16,1
CHEMBL1910438,Cc1c(COc2ccc(-c3ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc3)cc2)oc2ccccc12,6.16,1
CHEMBL4850670,O=C1NC(=O)C(CCC(=O)N2CCN(c3ccccc3)CC2)N1,6.15,1
CHEMBL467509,Cc1cccc(Oc2ccc(OCc3ccc(-c4ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc4)cc3)cc2)n1,6.14,1
CHEMBL2437157,O=C(Cc1ccc(-c2ccccc2)cc1)NNC(=S)NCCCCC1CCCCC1,6.14,1
CHEMBL1910649,COC(=O)c1cccc(COc2ccc(-c3ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc3)cc2)c1,6.12,1
CHEMBL466016,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(COc3ccc(C(F)(F)F)cn3)cc2)cc1)C(=O)O,6.1,1
CHEMBL1910459,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3ccc4ccccc4c3)cc2)cc1)C(=O)O,6.1,1
CHEMBL1910471,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3cccc(C#N)c3)cc2)cc1)C(=O)O,6.1,1
CHEMBL2437160,O=C(COc1ccc([N+](=O)[O-])cc1)NNC(=S)NCCCCC1CCCCC1,6.1,1
CHEMBL512804,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(COc3ccc(Oc4ccccn4)cc3)cc2)cc1)C(=O)O,6.05,1
CHEMBL466117,CC(=O)c1cccc(OCc2ccc(-c3ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc3)cc2)c1,6.0,1
CHEMBL1910460,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3ccnc4ccccc34)cc2)cc1)C(=O)O,6.0,1
CHEMBL79433,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCN(Cc2ccccc2)CC1,6.0,1
CHEMBL2437159,O=C(COc1cccc2ccccc12)NNC(=S)NCCCCC1CCCCC1,6.0,1
CHEMBL197703,O=C(O)CC[C@@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,5.96,1
CHEMBL512067,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(COc3cccc(O)c3)cc2)cc1)C(=O)O,5.96,1
CHEMBL466488,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(COc3cccc(F)c3)cc2)cc1)C(=O)O,5.92,1
CHEMBL1807399,COc1cc(Cc2nnc([C@H](CCC(=O)O)NC(=O)c3ccc(-c4ccccc4)cc3)o2)cc(OC)c1OC,5.92,1
CHEMBL2164113,CCCc1ccc(S(=O)(=O)NC[C@H]2CCCN2c2nc(NCCC#N)nc(NCc3csc(-c4ccccc4)n3)n2)cc1,5.92,1
CHEMBL2164094,CCCNc1nc(NCc2cn(C)cn2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2ccc(CCC)cc2)n1,5.89,1
CHEMBL4853676,CCCNc1nc(NCc2nccn2C)nc(N2CCCC2CNS(=O)(=O)c2ccc(CCC)cc2)n1,5.89,1
CHEMBL200269,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3cc4ccccc4o3)cc2)cc1)C(=O)O,5.85,1
CHEMBL1910458,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3cccc4ccccc34)cc2)cc1)C(=O)O,5.85,1
CHEMBL1910473,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3ccc(C#N)cc3)cc2)cc1)C(=O)O,5.85,1
CHEMBL2437153,O=C(NNC(=S)NCCCCC1CCCCC1)c1ccc(Cl)cc1,5.85,1
CHEMBL2164121,C=CCCNc1nc(NCc2csc(-c3cccs3)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2ccc(CCC)cc2)n1,5.82,1
CHEMBL2437148,CN(CCCCc1ccccc1)C(=S)NNC(=O)COc1ccc(Cl)cc1,5.82,1
CHEMBL200888,CC(C)[C@H](C(=O)O)N(C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,5.8,1
CHEMBL467311,COc1ccc(OCc2ccc(-c3ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc3)cc2)cc1,5.8,1
CHEMBL2437173,O=C(NNC(=S)NCc1ccc(-c2ccccc2)cc1)c1ccc(Cl)cc1,5.8,1
CHEMBL467312,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(COc3ccc(F)cc3)cc2)cc1)C(=O)O,5.77,1
CHEMBL3622508,CCN(C)C(=O)c1ccc(CNc2ncnc(N3CCc4ccccc4C3)n2)cc1,5.77,1
CHEMBL513649,COc1cccc(OCc2ccc(-c3ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc3)cc2)c1,5.75,1
CHEMBL3622505,CCN(C)C(=O)c1ccc(CNc2ncnc(N3CCc4cc(OC)c(OC)cc4C3)n2)cc1,5.74,1
CHEMBL2164120,C=CCCNc1nc(NCc2csc(-c3cccs3)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2ccc(C(F)(F)F)cc2)n1,5.73,1
CHEMBL480567,O=C(COc1ccccc1)NC(c1cccc([N+](=O)[O-])c1)c1cc(Cl)c2cccnc2c1O,5.72,1
CHEMBL466264,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(COc3ccc(C(=O)N4CCCC4)cc3)cc2)cc1)C(=O)O,5.72,1
CHEMBL1910474,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)cc1)C(=O)O,5.72,1
CHEMBL2437167,O=C(COc1ccc(Cl)cc1)NNC(=S)NCCCc1ccccc1,5.7,1
CHEMBL1910439,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2cccc(CO)c2)cc1)C(=O)O,5.68,1
CHEMBL2337696,O=C(CCNS(=O)(=O)c1ccc(Oc2ccccc2)cc1)NO,5.68,1
CHEMBL562003,Cc1c(C(=O)Nc2ccc(-c3ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc3)cc2)oc2cccc(NS(C)(=O)=O)c12,5.66,1
CHEMBL1683448,C[C@@H](C[C@@](C)(CS(=O)(=O)N1CCC(NCc2ccc(Cl)cc2Cl)CC1)N(O)C=O)c1ncc(F)cn1,5.66,1
CHEMBL1910467,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3ccnc(C(F)(F)F)c3)cc2)cc1)C(=O)O,5.66,1
CHEMBL481894,O=C(COc1ccccc1)NC(c1ccccc1Cl)c1cc(Cl)c2cccnc2c1O,5.62,2
CHEMBL1910466,Cc1cc(COc2ccc(-c3ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc3)cc2)ccn1,5.62,1
CHEMBL2047536,Cc1c(C(=O)O)ccc2c1CC[C@@H]2NC(=O)c1cc(C(=O)NCc2ccc3c(c2)NC(=O)CO3)nc2ccnn12,5.62,1
CHEMBL1910647,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3cccc(F)c3)cc2)cc1)C(=O)O,5.58,1
CHEMBL1910475,CC(Oc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc2)cc1)c1cccc(C(F)(F)F)c1,5.57,1
CHEMBL373009,O=C(O)[C@@H](Cc1cc2ccccc2[nH]1)NS(=O)(=O)c1ccc(-c2ccccc2)cc1,5.55,1
CHEMBL2437170,O=C(COc1ccc(Cl)cc1)NNC(=S)NCc1ccccc1-c1ccccc1,5.54,1
CHEMBL382117,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,5.52,3
CHEMBL3622500,CNC(=O)c1ccc(CNc2nc(NCCN3CCN(C)CC3)nc(N3CCc4cc(OC)c(OC)cc4C3)n2)cc1,5.52,1
CHEMBL3622502,COc1cc2c(cc1OC)CN(c1nc(NCCN3CCN(C)CC3)nc(NCc3ccccc3)n1)CC2,5.52,1
CHEMBL5266587,C[C@@H](O)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@H](CS)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)CN)C(=O)N[C@@H](CS)C(=O)NCC(=O)NCC(=O)NCC(=O)O,5.52,1
CHEMBL512777,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(COc3ccc4c(c3)CCCC4=O)cc2)cc1C(F)(F)F)C(=O)O,5.5,1
CHEMBL1807405,COc1cc(CCc2nnc([C@H](CCC(=O)O)NC(=O)c3ccc(-c4ccccc4)cc3)o2)cc(OC)c1OC,5.48,1
CHEMBL197842,CCCCOc1ccc(S(=O)(=O)NCC(=O)NO)cc1,5.48,1
CHEMBL2337691,O=C(CNS(=O)(=O)c1ccc(OCc2ccccc2)cc1)NO,5.46,1
CHEMBL1910652,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3cccc(O)c3)cc2)cc1)C(=O)O,5.43,1
CHEMBL5290512,CC(C)C[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)CNC(=O)[C@H](C)NC1=O,5.43,1
CHEMBL371287,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(CC(=O)c3cc4ccccc4o3)cc2)cc1)C(=O)O,5.42,1
CHEMBL1910448,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OC(N)=O)cc2)cc1)C(=O)O,5.39,1
CHEMBL49411,O=C(O)[C@@H](Cc1ccccc1)NS(=O)(=O)c1ccc(-c2ccccc2)cc1,5.37,1
CHEMBL427366,CCc1ccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc4)cc3)c(C)c2c1O,5.36,1
CHEMBL198025,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(O)cc2)cc1)C(=O)O,5.34,2
CHEMBL1910468,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3cccc(C(F)(F)F)n3)cc2)cc1)C(=O)O,5.33,1
CHEMBL467310,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(COc3cccc(N(C)C)c3)cc2)cc1)C(=O)O,5.31,1
CHEMBL1807402,COc1ccc(CCc2nnc([C@H](CCC(=O)O)NC(=O)c3ccc(-c4ccccc4)cc3)o2)cc1,5.31,1
CHEMBL466881,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(COc3ccc(C(=O)N4CCOCC4)cc3)cc2)cc1)C(=O)O,5.28,1
CHEMBL198184,C[C@@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,5.26,1
CHEMBL1910453,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3ccccc3)cc2)cc1)C(=O)O,5.26,1
CHEMBL3622509,CCN(C)C(=O)c1ccc(CNc2nc(N3CCN(C)CC3)nc(N3CCc4ccccc4C3)n2)cc1,5.26,1
CHEMBL198262,COc1c(Br)ccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc4)cc3)c(C)c12,5.25,1
CHEMBL1910454,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OC(=O)Nc3ccccc3)cc2)cc1)C(=O)O,5.25,1
CHEMBL3622496,CCN(C(=O)c1ccc(CNc2ncnc(N3Cc4ccccc4C3)n2)cc1)c1cccc(C)c1,5.25,1
CHEMBL2337697,O=C(CNS(=O)(=O)c1ccc(Oc2ccccc2)nc1)NO,5.24,1
CHEMBL466912,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(COc3ccc(CN4CCOCC4)cc3)cc2)cc1)C(=O)O,5.22,1
CHEMBL2164122,C=CCCNc1nc(NCc2csc(-c3cccs3)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2ccc3ccccc3c2)n1,5.22,1
CHEMBL3622477,CCN(C(=O)c1ccc(CNc2nc(NCN3CCN(C)CC3)nc(N3CCCc4ccccc43)n2)cc1)c1cccc(C)c1,5.19,1
CHEMBL5575976,Cn1nccc1[C@]1(CNC(=O)c2ccc(F)c(F)c2-c2ccc(C(F)(F)F)cc2)NC(=O)NC1=O,5.17,1
CHEMBL2047537,Cc1c(C(=O)O)ccc2c1CC[C@@H]2NC(=O)c1cc(C(=O)NCc2ccc(F)c(C(F)(F)F)c2)nc2c(F)cnn12,5.16,1
CHEMBL1910442,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2cccc(CN)c2)cc1)C(=O)O,5.14,1
CHEMBL264067,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(NC(=O)c3cc4ccccc4o3)cc2)cc1)C(=O)O,5.12,1
CHEMBL393113,Cn1nc(C(F)(F)F)c(/C=C2\SC(=S)NC2=O)c1SCc1ccc(C(C)(C)C)cc1,5.12,1
CHEMBL1270372,[K+].[S-]c1nnc(Cc2nc(-c3cnccn3)no2)n1CCCc1ccccc1,5.1,1
CHEMBL5269839,CSCC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](N)CCCCN)[C@@H](C)O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)O)C(C)C,5.1,1
CHEMBL1910456,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OS(=O)(=O)c3ccccc3)cc2)cc1)C(=O)O,5.09,1
CHEMBL1910440,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2cccc(C(N)=O)c2)cc1)C(=O)O,5.08,1
CHEMBL2164111,CCCc1ccc(S(=O)(=O)NC[C@H]2CCCN2c2nc(NCc3csc(-c4ccccc4)n3)nc(NC3CC3)n2)cc1,5.08,1
CHEMBL425020,COc1c(C)ccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc4)cc3)c(C)c12,5.07,1
CHEMBL1910465,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3ccncc3)cc2)cc1)C(=O)O,5.07,1
CHEMBL3622506,CCN(C)C(=O)c1ccc(CNc2nc(N3CCN(C)CC3)nc(N3CCc4cc(OC)c(OC)cc4C3)n2)cc1,5.07,1
CHEMBL200749,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2cccc(O)c2)cc1)C(=O)O,5.05,2
CHEMBL1910469,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3ccccc3C(F)(F)F)cc2)cc1)C(=O)O,5.04,1
CHEMBL1807393,O=C(O)CC[C@H](NC(=O)c1ccc(-c2ccccc2)cc1)c1nnc(CCc2ccccc2)o1,5.01,1
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,5.01,1
CHEMBL279785,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,5.0,1
CHEMBL5286469,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)C(C)C)C(C)C)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,5.0,1
CHEMBL237366,COc1ccc(C2=NNC3(S2)C(=O)N(c2ccccc2C)c2ccc(C)cc23)cc1,4.98,1
CHEMBL1910462,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3ccc4ccccc4n3)cc2)cc1)C(=O)O,4.97,1
CHEMBL372158,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OC(=O)c3ccco3)cc2)cc1)C(=O)O,4.94,1
CHEMBL200170,CC(C)[C@H](C(=O)O)N(Cc1cccnc1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,4.92,1
CHEMBL1269962,[K+].[S-]c1nnc(COc2ccc(Cl)cc2)n1Cc1ccccc1-c1ccccc1,4.92,1
CHEMBL1910452,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(Oc3ccccc3)cc2)cc1)C(=O)O,4.88,1
CHEMBL194430,Cc1c(C(=O)Nc2ccc(-c3ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc3)cc2)oc2ccc(Cl)c(OC(C)C)c12,4.84,1
CHEMBL199241,COc1c(I)ccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc4)cc3)c(C)c12,4.82,1
CHEMBL1910445,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(CO)cc2)cc1)C(=O)O,4.82,1
CHEMBL1910470,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3ccccc3C#N)cc2)cc1)C(=O)O,4.82,1
CHEMBL5273632,NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)O,4.77,1
CHEMBL550038,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(N3CCOC3=O)cc12)C(=O)O,4.75,1
CHEMBL5267646,CC(C)C[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)CNC(=O)[C@H](C)NC1=O,4.75,1
CHEMBL435131,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccccc2O)cc1)C(=O)O,4.7,1
CHEMBL466128,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(COc3ccc4c(c3)CCCC4=O)cc2)cc1OC(F)(F)F)C(=O)O,4.7,1
CHEMBL1910441,CC(=O)Nc1cccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc2)c1,4.7,1
CHEMBL3104658,CCCC1S/C(=C/c2nc3ccccc3[nH]2)NC1=O,4.68,1
CHEMBL1910650,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3cccc(C(=O)O)c3)cc2)cc1)C(=O)O,4.66,1
CHEMBL2348091,O=C(O)CCc1sc(/C=C2\NC(=O)CS2)nc1-c1ccccn1,4.64,2
CHEMBL1910455,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OC(=O)NCc3ccccc3)cc2)cc1)C(=O)O,4.6,1
CHEMBL5290839,CC(C)C[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC1=O,4.6,1
CHEMBL200466,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccccc2)c(N)c1)C(=O)O,4.52,1
CHEMBL1910463,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3cccnc3)cc2)cc1)C(=O)O,4.52,1
CHEMBL1910464,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3ccccn3)cc2)cc1)C(=O)O,4.48,1
CHEMBL5288351,CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CS)C(=O)O,4.47,1
CHEMBL5268743,CSCC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(N)=O)NC(C)=O)[C@@H](C)O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(N)=O)C(C)C,4.46,1
CHEMBL5282276,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)C(C)C)C(C)C)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,4.46,1
CHEMBL5291260,C[C@@H](O)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)CN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CS)C(=O)N1CCC[C@H]1C(=O)O)[C@@H](C)O,4.42,1
CHEMBL1910444,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2cccc(C#N)c2)cc1)C(=O)O,4.4,1
CHEMBL5283310,CC(=O)N[C@H]1[C@H](OCCCn2cc(CN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c3ccc(-c4ccccc4)cc3)nn2)O[C@H](CO)[C@@H](O)[C@@H]1O,4.4,1
CHEMBL231740,Cn1nc(C(F)(F)F)c(/C=C2\SC(=S)NC2=O)c1SCc1ccc(Cl)cc1,4.36,2
CHEMBL373058,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccccc2[N+](=O)[O-])cc1)C(=O)O,4.3,1
CHEMBL1910447,CNC(=O)Oc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc2)cc1,4.3,1
CHEMBL5268051,CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)CNC(=O)CNC(=O)CNC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CO)[C@@H](C)O)C(C)C)[C@@H](C)O)C(=O)O,4.16,1
CHEMBL5278035,CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](CS)C(=O)O,4.13,1
