id,measured,predicted
CHEMBL18943,5.49,5.737965714285716
CHEMBL10672,5.49,5.442487500000018
CHEMBL398641,5.49,5.666940833333324
CHEMBL325749,5.49,5.495700000000011
CHEMBL2336352,5.48,5.419410833333333
CHEMBL222854,5.47,5.892916666666663
CHEMBL283064,5.46,5.671141666666682
CHEMBL1830131,5.46,5.4421000000000115
CHEMBL310342,5.43,5.658837499999987
CHEMBL78611,5.42,5.6060375
CHEMBL113705,5.42,6.026233333333343
CHEMBL1164630,5.42,5.401750000000021
CHEMBL1801430,5.4,5.611916666666668
CHEMBL94948,5.39,5.745925833333331
CHEMBL573714,5.39,5.972399999999999
CHEMBL2336360,5.38,5.3718999999999895
CHEMBL2336787,5.38,5.361324999999985
CHEMBL294997,5.37,6.238293333333364
CHEMBL65579,5.36,7.074539285714253
CHEMBL90762,5.36,6.014939166666667
CHEMBL1801419,5.36,5.591845833333329
CHEMBL249246,5.35,5.566274999999986
CHEMBL305160,5.33,5.4563999999999995
CHEMBL446694,5.33,6.166360833333346
CHEMBL1165152,5.33,5.329349999999989
CHEMBL312432,5.32,5.571462499999995
CHEMBL2336346,5.32,5.383424999999978
CHEMBL2336344,5.32,5.34882499999998
CHEMBL94518,5.31,6.392691666666676
CHEMBL79267,5.31,5.7130767857142875
CHEMBL2336785,5.31,5.354924999999988
CHEMBL28358,5.3,5.451370208333331
CHEMBL59861,5.3,6.137991666666684
CHEMBL567893,5.3,6.083064583333332
CHEMBL1801054,5.3,5.769225000000005
CHEMBL2336338,5.3,5.395037499999993
CHEMBL251458,5.29,5.471723750000009
CHEMBL2336341,5.29,5.316337499999985
CHEMBL1165627,5.28,5.322708333333322
CHEMBL229844,5.27,5.403075000000001
CHEMBL283580,5.26,5.574128333333333
CHEMBL326489,5.23,5.154933333333333
CHEMBL69803,5.23,5.287724999999997
CHEMBL123503,5.22,4.658060833333314
CHEMBL60951,5.2,5.769950000000019
CHEMBL10266,5.19,5.1461999999999986
CHEMBL114528,5.19,5.2612449999999855
CHEMBL311141,5.18,5.320582500000001
CHEMBL1795862,5.17,6.524120833333324
CHEMBL416510,5.16,5.43009875
CHEMBL59185,5.16,5.855715416666662
CHEMBL44062,5.16,5.674438750000003
CHEMBL33977,5.16,5.0333677083333335
CHEMBL377862,5.16,5.714525000000004
CHEMBL368946,5.15,7.154795000000027
CHEMBL468731,5.15,5.393462499999999
CHEMBL303286,5.1,5.404675000000015
CHEMBL61577,5.1,5.959962499999998
CHEMBL3037894,5.1,5.078082499999982
CHEMBL184065,5.1,5.399649999999988
CHEMBL425783,5.1,5.3717625
CHEMBL1229868,5.1,5.829825000000003
CHEMBL322888,5.06,6.72239708333333
CHEMBL28350,5.05,5.396040416666658
CHEMBL2115165,5.05,4.574944999999975
CHEMBL307372,5.0,5.394999999999986
