rank,id,smiles,fitness,pred_pIC50,affinity_norm,permeability_norm,safety_norm,druglikeness_qed,n_chelators,chelator_penalty,logKp_cm_h,struct_alerts,applicability_tanimoto,is_hit,canon,pIC50_mmp1,pIC50_mmp2,pIC50_mmp3,pIC50_mmp9,pIC50_mmp13,spare_MMP1,min_offtarget_sel,pareto,sa_score,MW,cLogP,HBD,HBA,TPSA,rotB,lipinski_ok,veber_ok,pred_uncertainty,developable
5046,CAND-05010,COCCOc1ccc(-c2ccc(S(=O)(=O)NC(CC#Cc3ccc(O)cc3)C(=O)O)cc2)cc1,0.216219153160942,6.946108750427021,0.4499792278096677,0.7735401642254451,0.6,0.2914956413901672,2,0.5,-3.4099063000000007,2,0.8545454545454545,False,COCCOc1ccc(-c2ccc(S(=O)(=O)NC(CC#Cc3ccc(O)cc3)C(=O)O)cc2)cc1,5.2,7.55,5.53,6.92,6.97,1.77,-0.58,False,2.86,495.6,3.26,3,6,122.2,10,True,True,0.688,False
5047,CAND-03038,CC#CCOc1ccc(S(=O)(=O)N2Cc3ccccc3N(C(=O)c3ccco3)CC2C(=O)NO)cc1F,0.2160402286920945,7.340665905570297,0.5323500134027431,0.6930730235799353,0.4,0.2863515022760585,2,0.5,-4.110202000000001,3,0.7948717948717948,True,CC#CCOc1ccc(S(=O)(=O)N2Cc3ccccc3N(C(=O)c3ccco3)CC2C(=O)NO)cc1F,6.84,7.46,7.05,6.52,7.79,0.95,0.33,False,3.36,527.5,2.55,2,7,129.4,6,True,True,0.964,False
5048,CAND-04493,CC#CCOc1ccc(S(=O)(=O)N2Cc3cc(OCCc4ccccc4)ccc3N(C(C)=O)CC2C(=O)NO)c(C(F)(F)F)c1,0.2160359163689588,7.578719441520983,0.5820479000431383,0.7419745944039956,0.4,0.2034929423878284,2,0.5,-3.684617600000001,3,0.8,True,CC#CCOc1ccc(S(=O)(=O)N2Cc3cc(OCCc4ccccc4)ccc3N(C(C)=O)CC2C(=O)NO)c(C(F)(F)F)c1,6.35,7.77,7.34,7.51,7.74,1.39,-0.03,False,3.54,645.7,4.16,2,7,125.5,9,True,True,0.712,False
5049,CAND-02709,Cc1cc(COc2ccc(S(=O)(=O)N(C)C3(C(=O)NO)CN(C(=O)CC(C)C)C3)cc2)c2c(C#N)cccc2n1,0.2157137672316907,6.921454147569235,0.4448321433393744,0.6827343515873061,0.6,0.296704875978981,2,0.5,-4.200178200000002,2,0.7848101265822784,False,Cc1cc(COc2ccc(S(=O)(=O)N(C)C3(C(=O)NO)CN(C(=O)CC(C)C)C3)cc2)c2c(C#N)cccc2n1,5.59,6.15,6.87,5.86,7.93,2.34,1.06,False,3.17,565.7,2.75,2,8,152.9,9,True,False,1.066,False
5050,CAND-01925,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](CCSCc2ccc(OCc3cccc(O)c3)cc2)C(=O)NO)cc1,0.2155862852874282,7.778207469484985,0.6236945546928082,0.8360003648907907,0.4,0.131084310761508,2,0.5,-2.8663228,3,0.8529411764705882,True,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](CCSCc2ccc(OCc3cccc(O)c3)cc2)C(=O)NO)cc1,6.05,7.97,7.84,7.07,8.1,2.05,0.13,False,3.13,588.7,4.82,3,8,125.4,15,True,False,1.074,False
5051,CAND-01955,CC#CCOc1ccc(S(=O)(=O)N2Cc3c(C)cc(CN4CCNCC4)cc3N(C(C)=O)CC2C(=O)NO)cc1,0.2154558708141017,7.411146804707642,0.5470641478584755,0.5564596855943478,0.4,0.257932225663219,2,0.5,-5.2991312000000015,3,0.8024691358024691,True,CC#CCOc1ccc(S(=O)(=O)N2Cc3c(C)cc(CN4CCNCC4)cc3N(C(C)=O)CC2C(=O)NO)cc1,6.12,7.37,7.82,6.87,7.61,1.49,-0.21,False,3.62,569.7,1.23,3,8,131.5,7,True,True,0.393,False
5052,CAND-05492,CC#CCOc1ccc(S(=O)(=O)N2CCN(C(=O)N(CC)CC)CC2C(=O)NO)c(C#N)c1,0.2154238625132894,7.196189092635325,0.5021879230026439,0.5695449777595982,0.4,0.3325125450841897,2,0.5,-5.1852515,3,0.7391304347826086,True,CC#CCOc1ccc(S(=O)(=O)N2CCN(C(=O)N(CC)CC)CC2C(=O)NO)c(C#N)c1,6.46,7.4,6.83,6.82,7.4,0.94,0.0,False,3.47,477.5,0.6,2,7,143.3,7,True,False,0.67,False
5053,CAND-01930,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](CCSCc2ccc(OCc3ccccc3)c(C(F)(F)F)c2)C(=O)NO)cc1,0.2153889971368836,7.815178973766576,0.6314130102132169,0.9066878095578016,0.4,0.1169049638905292,2,0.5,-2.2511385999999978,3,0.7733333333333333,True,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](CCSCc2ccc(OCc3ccccc3)c(C(F)(F)F)c2)C(=O)NO)cc1,6.19,7.62,7.33,8.7,7.85,1.66,-0.85,False,3.25,640.7,6.14,2,7,105.2,15,False,False,0.767,False
5054,CAND-01929,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](CCSCc2ccc(OCc3ccccc3)cc2C(F)(F)F)C(=O)NO)cc1,0.2153889971368836,7.815178973766576,0.6314130102132169,0.9066878095578014,0.4,0.1169049638905292,2,0.5,-2.2511385999999987,3,0.76,True,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](CCSCc2ccc(OCc3ccccc3)cc2C(F)(F)F)C(=O)NO)cc1,6.16,7.51,7.02,7.64,7.76,1.6,0.12,False,3.28,640.7,6.14,2,7,105.2,15,False,False,0.951,False
5055,CAND-02737,CCCC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)c(O)c1,0.2153862498107236,7.29637731510296,0.5231039867066114,0.7895075375008992,0.4,0.2974016875604722,2,0.5,-3.2709442000000006,3,0.7777777777777778,True,CCCC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)c(O)c1,5.88,6.39,6.62,6.55,6.61,0.73,-0.01,False,3.07,511.4,3.59,3,6,116.2,7,True,True,0.52,False
5056,CAND-03205,COc1cc(C)ccc1S(=O)(=O)N(CCn1cc(COCCOCCOCCOCCOCCF)nn1)[C@@H](C(=O)NO)C(C)C,0.2153670547525366,7.89517775334628,0.648114170576345,0.5015132408096866,0.4,0.0889234140563354,2,0.5,-5.777323399999999,3,0.7671232876712328,True,COc1cc(C)ccc1S(=O)(=O)N(CCn1cc(COCCOCCOCCOCCOCCF)nn1)[C@@H](C(=O)NO)C(C)C,6.76,7.15,6.77,7.84,8.46,1.7,0.62,False,3.8,663.8,1.37,2,13,172.8,25,False,False,1.706,False
5057,CAND-03075,CC#CCOc1ccc(S(=O)(=O)N2Cc3ccccc3N(C(=O)c3ccco3)CC2C(=O)NO)c(O)c1,0.2153449621672301,7.427004109218534,0.5503746406804253,0.659102663039774,0.4,0.2516753466474923,2,0.5,-4.405841900000002,3,0.8157894736842105,True,CC#CCOc1ccc(S(=O)(=O)N2Cc3ccccc3N(C(=O)c3ccco3)CC2C(=O)NO)c(O)c1,6.34,7.39,7.09,7.34,7.8,1.46,0.41,False,3.47,525.5,2.11,3,8,149.6,6,True,False,0.582,False
5058,CAND-02681,Cc1cc(COc2ccc(S(=O)(=O)N(C)C3(C(=O)NO)CN(C(=O)CC(C)C)C3)cc2)c2c(C)cccc2n1,0.2152991232747938,6.883866786759848,0.4369851168746907,0.726062742992177,0.6,0.3070189603741408,2,0.5,-3.823096500000001,2,0.8266666666666667,False,Cc1cc(COc2ccc(S(=O)(=O)N(C)C3(C(=O)NO)CN(C(=O)CC(C)C)C3)cc2)c2c(C)cccc2n1,5.53,6.24,6.93,5.87,7.83,2.3,0.9,False,3.06,554.7,3.18,2,7,129.1,9,True,True,1.006,False
5059,CAND-01976,CC#CCOc1ccc(S(=O)(=O)N2Cc3cc(C#N)c(CN4CCNCC4)cc3N(C(C)=O)CC2C(=O)NO)cc1,0.2152793840972566,7.445010820527269,0.5541338601930195,0.513131294189477,0.4,0.244972793660012,2,0.5,-5.676212900000001,3,0.7738095238095238,True,CC#CCOc1ccc(S(=O)(=O)N2Cc3cc(C#N)c(CN4CCNCC4)cc3N(C(C)=O)CC2C(=O)NO)cc1,6.15,7.96,7.67,7.0,7.62,1.47,-0.34,False,3.67,580.7,0.8,3,9,155.3,7,True,False,0.342,False
5060,CAND-01956,CC#CCOc1ccc(S(=O)(=O)N2Cc3cc(C)c(CN4CCNCC4)cc3N(C(C)=O)CC2C(=O)NO)cc1,0.2152615422815668,7.407423459717882,0.5462868337283358,0.5564596855943478,0.4,0.257932225663219,2,0.5,-5.2991312000000015,3,0.8024691358024691,True,CC#CCOc1ccc(S(=O)(=O)N2Cc3cc(C)c(CN4CCNCC4)cc3N(C(C)=O)CC2C(=O)NO)cc1,6.25,7.34,7.76,6.87,7.62,1.37,-0.14,False,3.55,569.7,1.23,3,8,131.5,7,True,True,0.347,False
5061,CAND-00897,CC#CCOc1ccc(S(=O)(=O)N(C)CC(=O)NO)cc1C#N,0.2151497058650379,6.907732728258719,0.4419675543354093,0.6256910716856086,0.4,0.4310521152079041,2,0.5,-4.6966189,3,0.6666666666666666,False,CC#CCOc1ccc(S(=O)(=O)N(C)CC(=O)NO)cc1C#N,5.92,6.43,6.29,6.24,6.74,0.82,0.31,False,2.73,337.4,0.09,2,6,119.7,6,True,True,0.938,False
5062,CAND-05490,CC#CCOc1ccc(S(=O)(=O)N2CCN(C(=O)N(CC)CC)CC2C(=O)NO)c(C(F)(F)F)c1,0.215088532887458,7.221996598379938,0.5075756963446574,0.6329992174197914,0.4,0.3212973920086245,2,0.5,-4.6330170000000015,3,0.7285714285714285,True,CC#CCOc1ccc(S(=O)(=O)N2CCN(C(=O)N(CC)CC)CC2C(=O)NO)c(C(F)(F)F)c1,6.49,7.35,6.85,7.05,7.43,0.94,0.08,False,3.47,520.5,1.75,2,6,119.5,7,True,True,0.699,False
5063,CAND-05740,CC#CCNc1ccc(S(=O)(=O)N2CCSC(C)(C)[C@@H]2C(=O)NO)cc1OC,0.2150771112756874,7.113871853887289,0.4850027432761067,0.6794814506130203,0.4,0.3588428363777383,2,0.5,-4.228487800000002,3,0.7301587301587301,True,CC#CCNc1ccc(S(=O)(=O)N2CCSC(C)(C)[C@@H]2C(=O)NO)cc1OC,7.82,7.4,6.87,6.35,7.55,-0.27,-0.27,False,3.48,427.5,1.52,3,7,108.0,6,True,True,1.243,False
5064,CAND-02667,Cc1cc(COc2ccc(S(=O)(=O)N(C)C3(C(=O)NO)CN(C(=O)CC(C)C)C3)cc2)c2c(F)cccc2n1,0.2150178411880719,6.883866786759848,0.4369851168746907,0.70947150712065,0.6,0.3051437464626617,2,0.5,-3.967488,2,0.8051948051948052,False,Cc1cc(COc2ccc(S(=O)(=O)N(C)C3(C(=O)NO)CN(C(=O)CC(C)C)C3)cc2)c2c(F)cccc2n1,5.55,6.24,6.91,5.87,7.88,2.33,0.97,False,3.08,558.6,3.01,2,7,129.1,9,True,True,1.032,False
5065,CAND-01945,CC#CCOc1ccc(S(=O)(=O)N2Cc3c(F)cc(CN4CCNCC4)cc3N(C(C)=O)CC2C(=O)NO)cc1,0.214980425112324,7.411146804707642,0.5470641478584755,0.5398684497228207,0.4,0.2547625876513675,2,0.5,-5.443522700000002,3,0.8024691358024691,True,CC#CCOc1ccc(S(=O)(=O)N2Cc3c(F)cc(CN4CCNCC4)cc3N(C(C)=O)CC2C(=O)NO)cc1,6.19,8.06,7.77,7.28,7.65,1.46,-0.41,False,3.64,573.6,1.06,3,8,131.5,7,True,True,0.368,False
5066,CAND-01946,CC#CCOc1ccc(S(=O)(=O)N2Cc3cc(F)c(CN4CCNCC4)cc3N(C(C)=O)CC2C(=O)NO)cc1,0.2147860965797891,7.407423459717882,0.5462868337283358,0.5398684497228207,0.4,0.2547625876513675,2,0.5,-5.443522700000002,3,0.7926829268292683,True,CC#CCOc1ccc(S(=O)(=O)N2Cc3cc(F)c(CN4CCNCC4)cc3N(C(C)=O)CC2C(=O)NO)cc1,6.23,8.05,7.7,7.21,7.65,1.42,-0.4,False,3.57,573.6,1.06,3,8,131.5,7,True,True,0.323,False
5067,CAND-03084,CC#CCOc1ccc(S(=O)(=O)N2Cc3ccccc3N(C(=O)c3ccco3)CC2C(=O)NO)c(C(F)(F)F)c1,0.2147795859243805,7.389416748409147,0.5425276142157417,0.7297901077067847,0.4,0.2609845491363007,2,0.5,-3.790657700000002,3,0.775,True,CC#CCOc1ccc(S(=O)(=O)N2Cc3ccccc3N(C(=O)c3ccco3)CC2C(=O)NO)c(C(F)(F)F)c1,6.59,7.34,7.32,7.48,7.87,1.28,0.39,False,3.52,577.5,3.43,2,7,129.4,6,True,True,0.534,False
5068,CAND-03047,CC#CCOc1ccc(S(=O)(=O)N2Cc3ccccc3N(C(=O)c3ccco3)CC2C(=O)NO)cc1Cl,0.2147167934291518,7.340665905570297,0.5323500134027431,0.7234971548894183,0.4,0.2775286005231067,2,0.5,-3.845424500000002,3,0.7948717948717948,True,CC#CCOc1ccc(S(=O)(=O)N2Cc3ccccc3N(C(=O)c3ccco3)CC2C(=O)NO)cc1Cl,6.73,7.31,7.08,6.56,7.78,1.05,0.47,False,3.35,544.0,3.06,2,7,129.4,6,True,True,0.96,False
5069,CAND-03695,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2OC)c2ccccc2n1,0.2146784683027926,7.033120779473064,0.4681445280586708,0.7461769629101651,0.6,0.2509489085874996,2,0.5,-3.6480449000000017,2,0.8311688311688312,True,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2OC)c2ccccc2n1,6.3,5.94,6.39,7.08,7.64,1.34,0.56,False,3.71,536.6,3.28,3,8,136.2,11,True,False,1.294,False
5070,CAND-01950,CC#CCOc1ccc(S(=O)(=O)N2Cc3c(Cl)cc(CN4CCNCC4)cc3N(C(C)=O)CC2C(=O)NO)cc1,0.2145686841605888,7.411146804707642,0.5470641478584755,0.5702925810323038,0.4,0.2520176479731333,2,0.5,-5.1787452000000025,3,0.7926829268292683,True,CC#CCOc1ccc(S(=O)(=O)N2Cc3c(Cl)cc(CN4CCNCC4)cc3N(C(C)=O)CC2C(=O)NO)cc1,6.15,8.0,7.82,7.01,7.62,1.47,-0.38,False,3.63,590.1,1.58,3,8,131.5,7,True,True,0.397,False
5071,CAND-05482,CC#CCOc1ccc(S(=O)(=O)N2CCN(C(=O)N(CC)CC)CC2C(=O)NO)c(Cl)c1,0.2144630252208953,7.152811176059677,0.4931320155906252,0.626706264602425,0.4,0.3412001421549268,2,0.5,-4.687783800000002,3,0.7611940298507462,True,CC#CCOc1ccc(S(=O)(=O)N2CCN(C(=O)N(CC)CC)CC2C(=O)NO)c(Cl)c1,6.45,7.34,6.93,6.79,7.27,0.82,-0.07,False,3.35,487.0,1.38,2,6,119.5,7,True,True,0.66,False
5072,CAND-03171,CC#CCOc1ccc(S(=O)(=O)N2Cc3ccc(O)cc3N(C(=O)c3cnccn3)CC2C(=O)NO)cc1,0.2143899616534378,7.445010820527269,0.5541338601930195,0.5851706249952096,0.4,0.2390433107012196,2,0.5,-5.049263400000002,3,0.8311688311688312,True,CC#CCOc1ccc(S(=O)(=O)N2Cc3ccc(O)cc3N(C(=O)c3cnccn3)CC2C(=O)NO)cc1,6.18,7.64,7.38,7.01,7.7,1.52,0.06,False,3.47,537.6,1.31,3,9,162.3,6,True,False,0.211,False
5073,CAND-03170,CC#CCOc1ccc(S(=O)(=O)N2Cc3cc(O)ccc3N(C(=O)c3cnccn3)CC2C(=O)NO)cc1,0.2143899616534378,7.445010820527269,0.5541338601930195,0.5851706249952096,0.4,0.2390433107012196,2,0.5,-5.049263400000002,3,0.8311688311688312,True,CC#CCOc1ccc(S(=O)(=O)N2Cc3cc(O)ccc3N(C(=O)c3cnccn3)CC2C(=O)NO)cc1,6.18,7.51,7.38,7.01,7.69,1.51,0.18,False,3.45,537.6,1.31,3,9,162.3,6,True,False,0.211,False
5074,CAND-05484,CC#CCOc1ccc(S(=O)(=O)N2CCN(C(=O)N(CC)CC)CC2C(=O)NO)c(C)c1,0.2143853796138464,7.120101347657412,0.4863032602962729,0.612873369164469,0.4,0.3520637635985214,2,0.5,-4.8081698,3,0.7727272727272727,True,CC#CCOc1ccc(S(=O)(=O)N2CCN(C(=O)N(CC)CC)CC2C(=O)NO)c(C)c1,6.38,6.9,6.87,6.66,7.22,0.84,0.32,False,3.33,466.6,1.04,2,6,119.5,7,True,True,0.616,False
5075,CAND-01951,CC#CCOc1ccc(S(=O)(=O)N2Cc3cc(Cl)c(CN4CCNCC4)cc3N(C(C)=O)CC2C(=O)NO)cc1,0.2143743556280539,7.407423459717882,0.5462868337283358,0.5702925810323038,0.4,0.2520176479731333,2,0.5,-5.1787452000000025,3,0.7926829268292683,True,CC#CCOc1ccc(S(=O)(=O)N2Cc3cc(Cl)c(CN4CCNCC4)cc3N(C(C)=O)CC2C(=O)NO)cc1,6.18,8.05,7.74,7.0,7.62,1.44,-0.43,False,3.56,590.1,1.58,3,8,131.5,7,True,True,0.368,False
5076,CAND-02750,CCCC#CCOc1ccc(S(=O)(=O)N(C)c2c(CF)cc(Br)cc2C(=O)NO)cc1,0.2143494690225106,7.223908849714917,0.5079749126373042,0.8252710749854365,0.4,0.3157049390878971,2,0.5,-2.959698499999999,3,0.8064516129032258,True,CCCC#CCOc1ccc(S(=O)(=O)N(C)c2c(CF)cc(Br)cc2C(=O)NO)cc1,5.9,6.59,6.4,6.57,6.29,0.39,-0.3,False,3.01,513.4,4.05,2,5,95.9,8,True,True,0.644,False
5077,CAND-04267,Cc1cc(COc2ccc(S(=O)(=O)CC(CC3CCN(CC(C)C)CC3)N(O)C=O)cc2O)c2ccccc2n1,0.2141973716211201,5.545033437100165,0.1574799720506662,0.8290875481546166,0.4,0.1848579519859567,1,1.0,-2.926484199999999,3,0.8227848101265823,False,Cc1cc(COc2ccc(S(=O)(=O)CC(CC3CCN(CC(C)C)CC3)N(O)C=O)cc2O)c2ccccc2n1,5.65,5.64,5.91,6.1,5.99,0.34,-0.11,False,3.47,569.7,4.58,2,8,120.3,12,True,False,1.356,False
5078,CAND-03230,COc1ccc(-c2ccc(S(=O)(=O)NC(C(=O)O)C3CCCC4(C3)OCCO4)cc2)cc1OC,0.2140285256537017,7.36411531926553,0.537245493316349,0.7582181177102343,1.0,0.5782094343431028,3,0.3333333333333333,-3.5432522000000017,0,0.8032786885245902,True,COc1ccc(-c2ccc(S(=O)(=O)NC(C(=O)O)C3CCCC4(C3)OCCO4)cc2)cc1OC,5.36,7.95,6.08,5.97,7.46,2.1,-0.49,False,3.76,491.6,3.04,2,7,120.4,8,True,True,0.983,False
5079,CAND-00727,CC#CCOc1ccc(S(=O)(=O)N[C@H](Cc2c[nH]c3ccc(C)cc23)C(=O)O)c(O)c1,0.2139402997466414,6.215973999255805,0.2975506828985048,0.7536657270579422,0.8,0.3970175268134348,2,0.5,-3.582871100000001,1,0.7910447761194029,False,CC#CCOc1ccc(S(=O)(=O)N[C@H](Cc2c[nH]c3ccc(C)cc23)C(=O)O)c(O)c1,5.36,6.59,5.61,6.73,5.7,0.34,-1.03,False,3.13,442.5,2.56,4,5,128.7,8,True,True,0.788,False
5080,CAND-01960,CC#CCOc1ccc(S(=O)(=O)N2Cc3c(OC)cc(CN4CCNCC4)cc3N(C(C)=O)CC2C(=O)NO)cc1,0.2139032644301836,7.448734165517029,0.5549111743231592,0.5207857276729113,0.4,0.234503138995959,2,0.5,-5.609597300000001,3,0.7831325301204819,True,CC#CCOc1ccc(S(=O)(=O)N2Cc3c(OC)cc(CN4CCNCC4)cc3N(C(C)=O)CC2C(=O)NO)cc1,6.18,7.96,7.5,7.0,7.6,1.42,-0.36,False,3.62,585.7,0.93,3,9,140.7,8,True,False,0.405,False
5081,CAND-04439,CC#CCOc1ccc(S(=O)(=O)N2C[C@H](CC(N)=O)SC(C)(C)[C@@H]2C(=O)NO)c(C(F)(F)F)c1,0.2137746566360311,7.312360641233962,0.5264407887709989,0.6302262841122931,0.4,0.2810963962885424,2,0.5,-4.657149500000002,3,0.7397260273972602,True,CC#CCOc1ccc(S(=O)(=O)N2C[C@H](CC(N)=O)SC(C)(C)[C@@H]2C(=O)NO)c(C(F)(F)F)c1,7.46,7.45,7.25,7.29,7.77,0.31,0.31,False,4.04,523.6,1.74,3,7,139.0,7,True,True,0.7,False
5082,CAND-05744,CC#CCNc1ccc(S(=O)(=O)N2CCSC(C)(C)[C@@H]2C(=O)NO)cc1C(F)(F)F,0.2137731590104346,7.110666508429567,0.4843335707113514,0.7352812567897795,0.4,0.3512651088839781,2,0.5,-3.742868900000001,3,0.7076923076923077,True,CC#CCNc1ccc(S(=O)(=O)N2CCSC(C)(C)[C@@H]2C(=O)NO)cc1C(F)(F)F,7.73,7.46,7.21,6.18,7.73,0.0,0.0,False,3.61,465.5,2.53,3,6,98.7,5,True,True,1.061,False
5083,CAND-01961,CC#CCOc1ccc(S(=O)(=O)N2Cc3cc(OC)c(CN4CCNCC4)cc3N(C(C)=O)CC2C(=O)NO)cc1,0.2137089358976487,7.445010820527269,0.5541338601930195,0.5207857276729113,0.4,0.234503138995959,2,0.5,-5.609597300000001,3,0.7831325301204819,True,CC#CCOc1ccc(S(=O)(=O)N2Cc3cc(OC)c(CN4CCNCC4)cc3N(C(C)=O)CC2C(=O)NO)cc1,6.2,8.09,7.5,6.99,7.61,1.41,-0.48,False,3.54,585.7,0.93,3,9,140.7,8,True,False,0.349,False
5084,CAND-02020,COC(=O)Nc1cc2oc3ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc3c2cc1Cl,0.2135978023835647,5.487248123230433,0.1454162655961126,0.8467092362630985,1.0,0.5149582398969104,2,0.5,-2.7731248,0,0.7931034482758621,False,COC(=O)Nc1cc2oc3ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc3c2cc1Cl,5.31,7.04,6.18,5.99,5.77,0.46,-1.27,False,2.89,454.9,3.81,3,6,134.9,6,True,True,1.132,False
5085,CAND-05480,CC#CCOc1ccc(S(=O)(=O)N2CCN(C(=O)N(CC)CC)CC2C(=O)NO)c(F)c1,0.2135913586541503,7.120101347657412,0.4863032602962729,0.5962821332929418,0.4,0.3467702905338805,2,0.5,-4.952561300000001,3,0.7611940298507462,True,CC#CCOc1ccc(S(=O)(=O)N2CCN(C(=O)N(CC)CC)CC2C(=O)NO)c(F)c1,6.47,7.35,6.78,7.13,7.18,0.71,-0.17,False,3.36,470.5,0.87,2,6,119.5,7,True,True,0.628,False
5086,CAND-02674,Cc1cc(COc2ccc(S(=O)(=O)N(C)C3(C(=O)NO)CN(C(=O)CC(C)C)C3)cc2)c2c(Cl)cccc2n1,0.2135444841092708,6.883866786759848,0.4369851168746907,0.7398956384301333,0.6,0.2953213659373206,2,0.5,-3.7027105,2,0.8051948051948052,False,Cc1cc(COc2ccc(S(=O)(=O)N(C)C3(C(=O)NO)CN(C(=O)CC(C)C)C3)cc2)c2c(Cl)cccc2n1,5.53,6.27,6.94,6.02,7.87,2.34,0.93,False,3.06,575.1,3.53,2,7,129.1,9,True,True,0.985,False
5087,CAND-00332,CC1(CF)SCCN(S(=O)(=O)c2ccc(OCC#CCCCCN)cc2)[C@H]1C(=O)NO,0.2133231201025463,7.876283863202745,0.6441697367883755,0.6485952997226349,0.1999999999999999,0.2152045727030165,2,0.5,-4.497286200000003,4,0.8235294117647058,True,CC1(CF)SCCN(S(=O)(=O)c2ccc(OCC#CCCCCN)cc2)[C@H]1C(=O)NO,6.82,7.85,8.3,7.31,8.13,1.31,-0.17,False,3.94,473.6,1.54,3,7,122.0,9,True,True,0.373,False
5088,CAND-01422,COc1ccccc1Oc1ccc(S(=O)(=O)C[C@@H](NC(=O)c2ccncc2)C(=O)NO)cc1,0.2133178034174264,6.816196974199088,0.4228578464680957,0.6845527270927239,0.6,0.3173556120026833,2,0.5,-4.184353100000001,2,0.7857142857142857,False,COc1ccccc1Oc1ccc(S(=O)(=O)C[C@@H](NC(=O)c2ccncc2)C(=O)NO)cc1,5.56,6.66,5.89,8.21,6.09,0.53,-2.12,False,2.77,471.5,1.96,3,8,143.9,9,True,False,0.905,False
5089,CAND-02688,COc1cccc2nc(C)cc(COc3ccc(S(=O)(=O)N(C)C4(C(=O)NO)CN(C(=O)CC(C)C)C4)cc3)c12,0.2132637978380371,6.921454147569235,0.4448321433393744,0.6903887850707404,0.6,0.2803717466879572,2,0.5,-4.133562600000001,2,0.7948717948717948,False,COc1cccc2nc(C)cc(COc3ccc(S(=O)(=O)N(C)C4(C(=O)NO)CN(C(=O)CC(C)C)C4)cc3)c12,5.62,6.2,6.65,5.91,7.98,2.36,1.33,False,3.07,570.7,2.88,2,8,138.4,10,True,True,1.064,False
5090,CAND-00887,CC#CCOc1ccc(S(=O)(=O)N(C)CC(=O)NO)cc1Cl,0.2131663254614883,6.808321391449876,0.4212136792553119,0.6828523585284356,0.4,0.4524193709844022,2,0.5,-4.199151199999999,3,0.6923076923076923,False,CC#CCOc1ccc(S(=O)(=O)N(C)CC(=O)NO)cc1Cl,6.06,6.5,6.28,6.3,6.86,0.8,0.36,False,2.57,346.8,0.87,2,5,95.9,6,True,True,0.904,False
5091,CAND-01970,CC#CCOc1ccc(S(=O)(=O)N2Cc3c(cc(CN4CCNCC4)cc3C(F)(F)F)N(C(C)=O)CC2C(=O)NO)cc1,0.213141442367364,7.411146804707642,0.5470641478584755,0.5765855338496702,0.4,0.2425027026849676,2,0.5,-5.123978400000002,3,0.7647058823529411,True,CC#CCOc1ccc(S(=O)(=O)N2Cc3c(cc(CN4CCNCC4)cc3C(F)(F)F)N(C(C)=O)CC2C(=O)NO)cc1,6.2,8.1,7.77,7.2,7.64,1.44,-0.46,False,3.75,623.7,1.94,3,8,131.5,7,True,True,0.44,False
5092,CAND-00898,CC#CCOc1ccc(S(=O)(=O)N(C)CC(=O)NO)c(C#N)c1,0.2130102492917896,6.86674062684725,0.433409728042416,0.6256910716856086,0.4,0.4310521152079041,2,0.5,-4.6966189,3,0.6666666666666666,False,CC#CCOc1ccc(S(=O)(=O)N(C)CC(=O)NO)c(C#N)c1,6.05,6.45,6.74,6.71,6.95,0.9,0.21,False,2.81,337.4,0.09,2,6,119.7,6,True,True,0.5,False
5093,CAND-00889,CC#CCOc1ccc(S(=O)(=O)N(C)CC(=O)NO)cc1C,0.2130090048602688,6.808321391449876,0.4212136792553119,0.6690194630904793,0.4,0.4513705669762723,2,0.5,-4.3195372,3,0.7058823529411765,False,CC#CCOc1ccc(S(=O)(=O)N(C)CC(=O)NO)cc1C,6.06,6.52,6.26,6.3,6.9,0.84,0.38,False,2.55,326.4,0.52,2,5,95.9,6,True,True,0.989,False
5094,CAND-01421,COc1cc(S(=O)(=O)C[C@@H](NC(=O)c2ccncc2)C(=O)NO)ccc1Oc1ccccc1,0.2130030582428168,6.810166439960772,0.4215988657696575,0.6845527270927237,0.6,0.3173556120026832,2,0.5,-4.184353100000002,2,0.7457627118644068,False,COc1cc(S(=O)(=O)C[C@@H](NC(=O)c2ccncc2)C(=O)NO)ccc1Oc1ccccc1,5.83,6.5,5.94,7.28,6.52,0.69,-0.76,False,2.81,471.5,1.96,3,8,143.9,9,True,False,1.123,False
