id,measured,predicted
CHEMBL392974,5.04,5.439775000000013
CHEMBL1916666,5.04,6.123649999999994
CHEMBL3775698,5.03,4.556550000000018
CHEMBL376841,5.02,6.0635374999999865
CHEMBL3092083,5.02,6.0371583333333305
CHEMBL3291001,5.02,5.09561041666666
CHEMBL2147942,5.01,4.9444133333333165
CHEMBL502620,5.0,5.741964583333336
CHEMBL5797936,5.0,4.595424999999999
CHEMBL602701,4.98,4.925895000000009
CHEMBL5281310,4.98,5.139607500000006
CHEMBL3358158,4.96,5.725929166666665
CHEMBL4450729,4.96,5.850204166666674
CHEMBL4436740,4.96,5.8053208333333215
CHEMBL204153,4.92,4.837937500000008
CHEMBL4520334,4.91,4.596625000000009
CHEMBL1461270,4.9,4.855762500000003
CHEMBL1976677,4.9,5.269620833333338
CHEMBL245397,4.89,6.26222083333334
CHEMBL4741270,4.89,4.6537500000000005
CHEMBL526926,4.88,5.155637500000004
CHEMBL4555036,4.86,4.934708333333328
CHEMBL99365,4.82,4.804049999999998
CHEMBL2440440,4.82,4.945207500000007
CHEMBL1586269,4.81,4.919993333333334
CHEMBL2048506,4.81,5.327374166666667
CHEMBL450938,4.81,4.677550000000015
CHEMBL4551303,4.79,4.73301249999999
CHEMBL483123,4.75,5.1317000000000075
CHEMBL1213669,4.73,5.5076429166666685
CHEMBL4647266,4.72,4.708091666666666
CHEMBL5184464,4.71,5.014393214285718
CHEMBL2440435,4.68,4.967382500000015
CHEMBL501081,4.63,4.620350000000009
CHEMBL599329,4.62,4.829220000000003
CHEMBL1532956,4.62,4.661625000000021
CHEMBL3358151,4.62,5.662316666666669
CHEMBL605144,4.58,4.862250000000005
CHEMBL556277,4.55,4.348052083333308
CHEMBL3092082,4.55,5.65522499999999
CHEMBL1627009,4.52,5.376425000000001
CHEMBL1916840,4.52,6.787329166666667
CHEMBL1957599,4.51,7.037025000000001
CHEMBL4639945,4.51,4.731975000000003
CHEMBL5268402,4.51,4.954873541666656
CHEMBL106889,4.5,7.828481249999999
CHEMBL526558,4.5,4.998150000000007
CHEMBL4647857,4.5,5.010185416666661
CHEMBL2048510,4.48,5.367012500000003
CHEMBL1683459,4.46,5.612724999999992
CHEMBL3585764,4.46,5.120429166666683
CHEMBL4216342,4.45,5.051422499999998
CHEMBL602902,4.43,4.99527000000001
CHEMBL1819444,4.39,4.568328333333315
CHEMBL1591174,4.39,5.459600000000004
CHEMBL251426,4.38,4.289599999999994
CHEMBL1333181,4.38,4.7983700000000065
CHEMBL4753504,4.38,5.269725833333329
CHEMBL1610506,4.36,4.840112500000007
CHEMBL5192674,4.35,4.963133333333337
CHEMBL4208646,4.34,4.891132499999997
CHEMBL4784140,4.34,4.907366666666658
CHEMBL4757741,4.33,4.828150000000002
CHEMBL483320,4.3,6.056466666666665
CHEMBL5894588,4.29,5.477849999999992
CHEMBL98202,4.26,4.583000000000009
CHEMBL603452,4.25,4.746540000000001
CHEMBL1569215,4.25,4.909835
CHEMBL1335064,4.24,4.809683333333337
CHEMBL2151353,4.22,6.489012499999968
CHEMBL4756447,4.22,4.950250000000005
CHEMBL1214544,4.2,4.697250000000006
CHEMBL5079481,4.19,6.145335416666669
CHEMBL251937,4.18,4.642012500000022
CHEMBL445939,4.17,5.2451166666666715
CHEMBL3775452,4.17,4.474950000000013
CHEMBL6166388,4.17,6.284758333333333
CHEMBL399304,4.16,4.172650000000013
CHEMBL489026,4.15,4.34114499999999
CHEMBL95004,4.14,4.583774999999985
CHEMBL4780502,4.14,4.838500000000002
CHEMBL5202455,4.14,5.1688333333333345
CHEMBL480351,4.13,4.753294999999984
CHEMBL1726180,4.13,6.598981666666674
CHEMBL2147937,4.13,4.852125
CHEMBL1649594,4.12,4.376625000000008
CHEMBL3774826,4.12,4.805575000000005
CHEMBL1706207,4.11,5.130893750000008
CHEMBL3092085,4.11,5.995158333333335
CHEMBL400449,4.1,4.109674999999993
CHEMBL482319,4.09,4.774766666666644
CHEMBL1385587,4.09,4.596054166666662
CHEMBL1605425,4.09,4.6348999999999965
CHEMBL4211480,4.09,4.828791666666668
CHEMBL489415,4.08,4.333644166666645
CHEMBL2147933,4.08,4.613700000000003
CHEMBL1884782,4.07,6.740342857142853
CHEMBL2147938,4.07,4.959525
CHEMBL4632444,4.06,4.562716666666663
CHEMBL253372,4.05,4.503950000000019
CHEMBL226149,4.03,5.8631750000000045
CHEMBL1448606,4.02,5.972887500000008
CHEMBL251423,4.01,4.137924999999998
CHEMBL1352624,4.01,5.94766250000001
CHEMBL4777311,4.01,4.761175000000004
CHEMBL457648,4.0,4.333095833333326
